3774;Alm. Salg;1045000;16076;04-09-2003;
3775;Alm. Salg;1068734;7916;10-06-2002;
3776;Alm. Salg;2950000;16208;08-06-2009;
3777;Alm. Salg;4125000;22297;02-03-2011;
3778;Alm. Salg;1500000;10204;29-11-2011;
3779;Alm. Salg;1200000;12500;20-05-2005;
3780;Alm. Salg;1050000;13291;14-11-2011;
3781;Alm. Salg;503591;5924;17-12-2003;
3782;Alm. Salg;2075000;14716;13-09-2007;
3783;Alm. Salg;2720000;17324;23-10-2014;
3784;Alm. Salg;650000;2620;06-08-1998;
3785;Alm. Salg;1265000;9233;15-09-2002;
3786;Alm. Salg;4300000;16475;31-05-2013;
3787;Alm. Salg;385000;0;13-04-1994;
3788;Alm. Salg;1550000;8857;31-08-1998;
3789;Alm. Salg;2150000;17200;17-02-2012;
3790;Alm. Salg;664496;7817;29-04-1999;
3791;Alm. Salg;930000;0;18-01-2006;
3792;Alm. Salg;1650000;10185;29-01-2013;
3793;Alm. Salg;965000;11091;22-01-2014;
3794;Alm. Salg;444000;5162;05-06-1997;
3795;Alm. Salg;1285000;8801;12-06-2001;
3796;Alm. Salg;1148146;4783;03-12-1998;
3797;Alm. Salg;605000;7202;10-12-1996;
3798;Alm. Salg;2998000;16842;09-06-2014;
3799;Alm. Salg;1661000;13841;23-05-2006;
3800;Alm. Salg;1175108;9180;26-01-1999;
3801;Alm. Salg;2100000;12650;20-05-2014;
3802;Alm. Salg;493247;8086;24-06-1997;
3803;Alm. Salg;1215000;14817;09-02-2011;
3804;Fam. Salg;800000;8421;12-09-2013;
3805;Fam. Salg;175000;2692;08-06-1998;
3806;Alm. Salg;795000;10890;21-06-2005;
3807;Alm. Salg;1900000;16666;13-05-2014;
3808;Alm. Salg;2050000;13666;26-03-2007;
3809;Alm. Salg;1450000;12500;21-03-2014;
3810;Alm. Salg;1998000;18849;11-08-2008;
3811;Alm. Salg;650000;8333;04-08-2005;
3812;Alm. Salg;352417;3959;09-06-1997;
3813;Alm. Salg;62500;1562;21-06-2011;
3814;Alm. Salg;1875000;17688;30-03-2014;
3815;Alm. Salg;35000;364;08-12-2003;
3816;Alm. Salg;3100000;15422;05-12-2006;
3817;Alm. Salg;685000;11048;13-07-2007;
3818;Alm. Salg;910000;15689;28-12-2014;
3819;Alm. Salg;550000;3395;06-02-1992;
3820;Alm. Salg;1050000;4268;12-06-2005;
3821;Alm. Salg;785000;11376;24-09-2014;
3822;Alm. Salg;1075000;13437;26-05-2008;
3823;;221000;0;18-11-2001;
3824;Alm. Salg;1105000;9208;16-07-2004;
3825;Alm. Salg;850000;10000;29-12-2013;
3826;Alm. Salg;913000;6340;23-05-2004;
3827;Alm. Salg;138274;0;03-03-1999;
3828;Alm. Salg;260000;2203;06-01-2011;
3829;Alm. Salg;1035000;16171;23-11-2007;
3830;Fam. Salg;38000;493;04-12-2003;
3831;Alm. Salg;2350000;27325;15-06-2009;
3832;Fam. Salg;2240000;15448;02-08-2010;
3833;Alm. Salg;1000000;9708;31-01-2008;
3834;Alm. Salg;700000;7216;22-11-2006;
3835;Alm. Salg;1125000;15845;16-04-2012;
3836;Alm. Salg;1080000;0;04-02-2004;
3837;Fam. Salg;935000;8904;07-02-2008;
3838;Alm. Salg;1600000;21052;14-11-2013;
3839;Alm. Salg;1104201;11267;15-09-1998;
3840;Alm. Salg;675000;0;05-07-1996;
3841;Alm. Salg;2240000;11666;27-05-2014;
3842;Fam. Salg;370000;5000;30-03-2000;
3843;Alm. Salg;745000;7525;20-06-2002;
3844;Alm. Salg;1290000;10320;18-03-2004;
3845;Alm. Salg;345333;6771;08-09-2004;
3846;Alm. Salg;2425000;10543;09-05-2014;
3847;Alm. Salg;1050000;14383;29-06-2009;
3848;Alm. Salg;504292;6383;30-01-1998;
3849;Alm. Salg;4000000;30075;01-11-2011;
3850;Fam. Salg;577252;2775;08-04-1996;
3851;Alm. Salg;1041029;0;03-12-1992;
3852;Alm. Salg;942600;3667;28-04-1993;
3853;Alm. Salg;935000;9739;02-04-2002;
3854;Alm. Salg;598000;8666;23-11-2012;
3855;Alm. Salg;945000;15750;19-04-2006;
3856;Alm. Salg;2295000;17000;27-07-2012;
3857;Alm. Salg;625000;11792;18-12-2001;
3858;Alm. Salg;695000;10859;14-06-1999;
3859;Alm. Salg;680000;5862;18-08-2014;
3860;Alm. Salg;1360000;10225;26-04-2006;
3861;Alm. Salg;633800;1676;10-03-1993;
3862;Alm. Salg;865000;9402;15-01-2004;
3863;Alm. Salg;1700000;11409;09-04-2014;
3864;Alm. Salg;550000;3666;06-10-2006;
3865;Fam. Salg;1307276;9612;16-04-2015;
3866;Alm. Salg;467500;8500;18-11-2009;
3867;Alm. Salg;2225000;13323;07-01-2014;
3868;Alm. Salg;2745000;15335;29-07-2013;
3869;Fam. Salg;1000000;6329;22-03-2002;
3870;Alm. Salg;1125000;5357;24-01-2005;
3871;Alm. Salg;2617000;24009;03-02-2008;
3872;;900000;7200;31-10-2013;
3873;Alm. Salg;995000;17155;30-07-2014;
3874;Alm. Salg;1250000;10416;19-09-2005;
3875;Alm. Salg;1060000;12325;24-06-2013;
3876;Alm. Salg;5700000;33529;16-02-2013;
3877;Alm. Salg;1025000;5994;21-04-1999;
3878;Alm. Salg;1095000;7064;19-11-2000;
3879;Alm. Salg;1595000;0;02-02-2004;
3880;Alm. Salg;1545000;12070;02-07-2007;
3881;Alm. Salg;875000;21875;31-10-2014;
3882;Alm. Salg;1615000;9969;27-06-2010;
3883;Alm. Salg;1575000;14719;04-10-2010;
3884;Alm. Salg;500000;0;22-03-2007;
3885;Alm. Salg;625000;4528;30-01-1992;
3886;;796715;8213;15-04-2015;
3887;;820000;5774;22-01-2010;
3888;Alm. Salg;687500;8487;31-08-2009;
3889;Alm. Salg;1470000;13867;08-11-2014;
3890;Alm. Salg;745000;5687;17-12-2010;
3891;Alm. Salg;425000;0;29-09-2005;
3892;Alm. Salg;725000;10820;02-06-2009;
3893;Alm. Salg;2450000;19444;06-04-2007;
3894;Fam. Salg;467500;5026;22-06-2013;
3895;Alm. Salg;115000;1277;19-09-2014;
3896;Alm. Salg;654500;10069;19-12-2012;
3897;Alm. Salg;3495000;18108;19-02-2015;
3898;Alm. Salg;615000;9609;17-01-2000;
3899;Alm. Salg;2495000;11039;29-05-2015;
3900;Alm. Salg;1070000;0;21-04-1999;
3901;Alm. Salg;1150000;16911;26-10-2012;
3902;Alm. Salg;780000;8863;14-10-2011;
3903;Alm. Salg;1975000;12993;16-06-2010;
3904;Alm. Salg;225000;3125;29-11-1995;
3905;Alm. Salg;400000;0;09-04-1997;
3906;Alm. Salg;2100000;10500;30-12-2003;
3907;Alm. Salg;723080;9905;13-09-2000;
3908;Alm. Salg;2600000;12322;07-11-2005;
3909;Alm. Salg;2100000;20792;27-03-2008;
3910;Alm. Salg;555000;4625;17-12-2001;
3911;Alm. Salg;700000;10000;05-05-2011;
3912;Alm. Salg;260000;2166;28-03-1994;
3913;Alm. Salg;2170000;17786;29-03-2007;
3914;Alm. Salg;1400000;9929;24-10-2009;
3915;Fam. Salg;297500;0;13-07-2000;
3916;Fam. Salg;1800000;33333;22-12-2014;
3917;Alm. Salg;375000;6250;29-04-1999;
3918;Alm. Salg;2600000;16455;23-05-2007;
3919;Fam. Salg;573750;7355;09-07-2009;
3920;Alm. Salg;1690000;15225;22-05-2008;
3921;Alm. Salg;1195000;10765;28-04-2015;
3922;Fam. Salg;445000;3560;30-10-2001;
3923;Alm. Salg;70000;729;05-09-1992;
3924;Alm. Salg;772560;5082;26-04-1994;
3925;Alm. Salg;200000;1652;14-10-2008;
3926;Alm. Salg;925000;0;03-11-2004;
3927;Alm. Salg;820000;0;04-02-2008;
3928;Fam. Salg;1640785;10866;08-12-2003;
3929;Alm. Salg;2800000;17283;27-02-2009;
3930;Fam. Salg;750000;8241;21-12-2004;
3931;Alm. Salg;1675000;9795;28-06-2010;
3932;Alm. Salg;394857;0;08-05-1997;
3933;Alm. Salg;1375000;10826;05-08-2008;
3934;Alm. Salg;820000;6833;24-06-1997;
3935;Alm. Salg;315000;0;10-10-1995;
3936;Alm. Salg;1008000;7304;26-10-1998;
3937;Alm. Salg;932923;11240;15-02-2001;
3938;Alm. Salg;995000;10050;08-04-2011;
3939;Alm. Salg;4855000;26675;23-02-2014;
3940;Fam. Salg;1450000;13809;30-08-2013;
3941;Fam. Salg;875000;3804;21-03-1996;
3942;Alm. Salg;818000;0;29-10-1997;
3943;Alm. Salg;1400000;9271;02-03-2004;
3944;Alm. Salg;650000;9027;26-11-2003;
3945;Fam. Salg;300000;6122;10-02-2000;
3946;Alm. Salg;845000;8535;05-01-2003;
3947;Alm. Salg;745000;10205;25-06-2007;
3948;Alm. Salg;2400000;11594;13-08-2015;
3949;Alm. Salg;435000;0;27-03-1994;
3950;Alm. Salg;1715000;10208;11-08-2003;
3951;Fam. Salg;610000;4586;14-01-1992;
3952;Alm. Salg;1285000;9518;31-08-2007;
3953;Alm. Salg;494280;0;05-08-1994;
3954;Alm. Salg;165000;1918;12-05-2003;
3955;Alm. Salg;475000;9500;14-06-2014;
3956;Alm. Salg;1415000;7004;23-08-2006;
3957;Alm. Salg;1700000;7327;01-04-2001;
3958;Alm. Salg;1175000;8103;09-07-2002;
3959;Alm. Salg;2250000;20089;22-03-2015;
3960;Alm. Salg;3200000;17204;21-04-2009;
3961;Alm. Salg;360000;5806;24-02-1992;
3962;Alm. Salg;1400000;6034;26-11-1998;
3963;;258594;2585;15-06-1994;
3964;Alm. Salg;1040000;16774;24-07-2006;
3965;Alm. Salg;785000;12265;11-10-2013;
3966;Alm. Salg;485103;3109;06-09-2012;
3967;Alm. Salg;312000;4727;20-03-1998;
3968;Alm. Salg;3410000;15714;19-09-2014;
3969;Alm. Salg;270000;0;31-01-1996;
3970;Alm. Salg;840000;5000;29-03-2000;
3971;Alm. Salg;590000;3371;21-04-2015;
3972;Alm. Salg;1680000;8155;21-11-2006;
3973;Alm. Salg;1595000;16275;07-03-2008;
3974;Alm. Salg;595000;6918;05-11-1993;
3975;Alm. Salg;950000;10919;23-10-2010;
3976;Alm. Salg;713000;19270;22-04-2002;
3977;Alm. Salg;1800000;11250;04-06-2012;
3978;Alm. Salg;130000;1354;25-02-1999;
3979;Alm. Salg;1445000;14450;19-03-2014;
3980;Alm. Salg;300000;2400;30-06-1998;
3981;Alm. Salg;310000;4246;18-10-1995;
3982;Alm. Salg;2375000;14570;26-06-2006;
3983;Alm. Salg;1395000;9489;24-02-2008;
3984;Alm. Salg;1065000;7294;09-06-2001;
3985;;950000;8407;17-06-2015;
3986;Alm. Salg;315000;5080;27-09-1993;
3987;Alm. Salg;375000;0;05-10-1994;
3988;Alm. Salg;1365000;10419;03-02-2014;
3989;Alm. Salg;2075000;16869;11-04-2014;
3990;Alm. Salg;1524825;8814;02-04-2001;
3991;Alm. Salg;1300000;7831;22-07-2002;
3992;Alm. Salg;1300000;9219;15-12-1997;
3993;Alm. Salg;990000;12531;14-10-2007;
3994;Alm. Salg;1560000;9230;10-08-2005;
3995;Alm. Salg;1530000;15300;17-07-2014;
3996;Alm. Salg;1225000;8166;15-05-2015;
3997;Alm. Salg;295132;3689;29-10-1997;
3998;Alm. Salg;2575000;15058;04-08-2011;
3999;Alm. Salg;871000;5806;20-02-1996;
4000;Alm. Salg;1660000;11066;30-01-2008;
4001;Alm. Salg;1130000;14487;26-08-2004;
4002;Alm. Salg;888250;13458;31-10-2008;
4003;Alm. Salg;3750000;0;24-10-2005;
4004;Alm. Salg;500000;10638;07-10-2007;
4005;Alm. Salg;1250000;7812;06-04-2015;
4006;Alm. Salg;1500000;11363;09-05-2007;
4007;Alm. Salg;1060000;10392;27-02-2004;
4008;Alm. Salg;1595000;13750;23-11-2013;
4009;Alm. Salg;475000;6418;06-06-2006;
4010;;1128564;0;12-08-1998;
4011;Alm. Salg;1395000;0;07-01-2004;
4012;Alm. Salg;1525000;6174;06-07-2003;
4013;Alm. Salg;1490000;9738;30-01-2004;
4014;Alm. Salg;336000;2255;19-02-2002;
4015;Alm. Salg;775000;12301;22-09-2006;
4016;Alm. Salg;595000;6467;13-07-2012;
4017;Alm. Salg;795000;6625;14-07-2000;
4018;Alm. Salg;1150000;7823;17-06-2006;
4019;;348655;3961;16-09-2005;
4020;Alm. Salg;2356000;15706;02-12-2013;
4021;Alm. Salg;980774;8105;18-06-1999;
4022;Alm. Salg;1195000;7563;11-12-2005;
4023;Alm. Salg;1650000;15000;26-05-2013;
4024;Alm. Salg;296000;2114;20-08-1998;
4025;Alm. Salg;1550000;12204;17-12-2013;
4026;Alm. Salg;1220000;11401;13-12-2011;
4027;Alm. Salg;900000;4411;06-07-2005;
4028;Alm. Salg;726000;5148;14-03-1995;
4029;Alm. Salg;755000;9805;04-06-2012;
4030;Alm. Salg;634000;0;10-01-1996;
4031;Alm. Salg;600000;6666;13-02-2004;
4032;Alm. Salg;748000;6131;21-09-2000;
4033;Alm. Salg;858253;6653;27-08-2000;
4034;Alm. Salg;310000;6200;20-09-2005;
4035;Alm. Salg;2600000;11403;11-04-2008;
4036;Alm. Salg;355000;0;19-03-1999;
4037;Alm. Salg;995000;6589;20-10-2003;
4038;Alm. Salg;1180000;13563;18-02-2011;
4039;Alm. Salg;921000;7427;31-08-1996;
4040;Alm. Salg;1465000;8720;29-07-2004;
4041;Alm. Salg;2198000;21762;09-04-2015;
4042;Fam. Salg;80000;1600;20-02-2004;
4043;Alm. Salg;219520;4304;11-05-1997;
4044;Alm. Salg;985433;8495;29-09-1999;
4045;;1050000;19444;02-09-2014;
4046;Alm. Salg;950000;10439;04-04-2012;
4047;Alm. Salg;2000000;14925;02-03-2012;
4048;Alm. Salg;1449000;10062;02-02-2005;
4049;Alm. Salg;245000;2311;22-12-1992;
4050;Alm. Salg;885000;9315;10-10-2001;
4051;Alm. Salg;1095000;7348;27-08-1998;
4052;Alm. Salg;485000;4075;20-07-1995;
4053;Alm. Salg;760000;10133;22-11-2006;
4054;Alm. Salg;1131723;7073;07-06-2001;
4055;Fam. Salg;552500;9364;08-11-2006;
4056;Alm. Salg;485000;6928;13-07-2007;
4057;Alm. Salg;266800;4522;17-08-1998;
4058;Fam. Salg;382500;6483;18-12-2005;
4059;Alm. Salg;1360000;9444;02-07-2012;
4060;Fam. Salg;345747;0;08-03-1992;
4061;Alm. Salg;1895000;17710;30-03-2015;
4062;Alm. Salg;1295000;14550;04-10-2010;
4063;Alm. Salg;430000;6142;19-05-2003;
4064;Alm. Salg;665000;8986;01-04-2014;
4065;Alm. Salg;320372;2738;14-02-1996;
4066;Alm. Salg;939600;6264;09-02-1995;
4067;Alm. Salg;850000;9042;16-04-2004;
4068;Alm. Salg;1190000;9224;26-04-2004;
4069;;627500;5704;10-11-2014;
4070;Alm. Salg;4275000;10202;01-08-2007;
4071;Alm. Salg;1400000;8588;15-03-2000;
4072;Alm. Salg;2275000;10340;09-09-2014;
4073;Alm. Salg;950000;11728;28-02-2005;
4074;Alm. Salg;714139;7438;02-06-1998;
4075;Alm. Salg;1025000;16803;29-11-2011;
4076;Alm. Salg;1325000;8548;30-10-2001;
4077;Alm. Salg;491500;3963;30-10-1998;
4078;Alm. Salg;1291520;5566;06-05-1997;
4079;Alm. Salg;1400000;8695;12-05-2015;
4080;Fam. Salg;542500;3616;15-09-1998;
4081;Fam. Salg;2038000;16047;22-12-2010;
4082;Alm. Salg;1650000;6250;20-01-2005;
4083;Alm. Salg;2525000;33666;07-05-2013;
4084;Alm. Salg;989736;5529;15-06-1997;
4085;Alm. Salg;1525000;9023;05-12-2006;
4086;Alm. Salg;2450000;16896;31-12-2012;
4087;Alm. Salg;950000;15322;14-05-2015;
4088;Alm. Salg;360000;6206;12-04-2003;
4089;Alm. Salg;230000;5348;07-10-1993;
4090;Alm. Salg;145000;1450;16-02-1995;
4091;Alm. Salg;1795000;13395;09-10-2014;
4092;Alm. Salg;900000;13235;30-07-2012;
4093;Alm. Salg;1350000;9000;08-04-2003;
4094;Alm. Salg;113500;1418;18-02-1995;
4095;Fam. Salg;450000;4787;21-04-2005;
4096;Alm. Salg;1500000;11538;18-10-2011;
4097;Alm. Salg;570000;9827;27-08-2001;
4098;Alm. Salg;1200000;10434;25-05-2009;
4099;Alm. Salg;1100000;13095;26-07-2012;
4100;Alm. Salg;1840000;11572;17-04-2015;
4101;Alm. Salg;1095000;9125;28-02-2006;
4102;Alm. Salg;1075000;9267;25-09-2000;
4103;Alm. Salg;2500000;16233;11-02-2010;
4104;Alm. Salg;1420000;16904;09-02-2015;
4105;Alm. Salg;1750000;20588;31-05-2008;
4106;Alm. Salg;995000;8728;27-08-2003;
4107;Alm. Salg;700890;8547;02-11-2007;
4108;Alm. Salg;2800000;20000;01-07-2015;
4109;Alm. Salg;2300000;15540;06-08-2010;
4110;Alm. Salg;775000;9451;20-10-2004;
4111;Alm. Salg;3750000;17441;19-03-2010;
4112;Alm. Salg;479609;12962;15-12-1999;
4113;Alm. Salg;841800;5228;03-04-1995;
4114;Fam. Salg;688500;5643;05-10-2011;
4115;Alm. Salg;1525000;13146;27-05-2015;
4116;Alm. Salg;2675000;13375;06-07-2010;
4117;Alm. Salg;293000;0;10-09-1992;
4118;Alm. Salg;1030500;7058;13-12-2006;
4119;Alm. Salg;1110000;7207;07-07-2002;
4120;Alm. Salg;1450108;7178;02-12-2002;
4121;Alm. Salg;557436;5993;12-11-1997;
4122;Alm. Salg;200000;2777;23-09-1993;
4123;Alm. Salg;875000;8838;08-01-2003;
4124;Fam. Salg;505000;6644;03-01-2011;
4125;Alm. Salg;900000;11392;11-07-2003;
4126;Alm. Salg;1225000;13315;07-09-2007;
4127;Alm. Salg;898440;4382;28-02-1994;
4128;Alm. Salg;1310000;0;26-04-1999;
4129;Alm. Salg;1450000;6839;06-08-2001;
4130;Alm. Salg;1775000;14791;14-08-2011;
4131;Alm. Salg;1800000;13636;02-05-2011;
4132;Alm. Salg;1050000;9459;11-10-2011;
4133;Alm. Salg;1450000;6196;02-10-2002;
4134;Alm. Salg;1580000;15192;12-05-2014;
4135;Alm. Salg;1060000;6583;25-09-2003;
4136;Alm. Salg;1550000;13596;11-01-2013;
4137;Alm. Salg;850000;16346;29-04-2014;
4138;Alm. Salg;1545000;10439;02-12-2010;
4139;Alm. Salg;1870000;14274;26-08-2004;
4140;Alm. Salg;1294999;8519;04-04-2002;
4141;Fam. Salg;925000;11011;28-04-2004;
4142;Alm. Salg;1075000;12500;26-05-2011;
4143;Fam. Salg;977500;0;29-11-2009;
4144;Alm. Salg;1080000;9391;14-02-2003;
4145;Alm. Salg;250000;1351;25-09-1995;
4146;Alm. Salg;1045000;11236;28-03-2014;
4147;Alm. Salg;12800000;45070;24-09-2007;
4148;Alm. Salg;1900000;11515;04-01-2009;
4149;Alm. Salg;663000;10523;09-04-2006;
4150;Alm. Salg;1625000;10483;31-05-2010;
4151;Fam. Salg;600000;7317;10-08-2010;
4152;Alm. Salg;850000;6390;03-01-2003;
4153;Alm. Salg;1395000;14684;13-07-2015;
4154;Alm. Salg;930000;5535;03-10-1993;
4155;Fam. Salg;1237500;9304;02-04-2014;
4156;Alm. Salg;1250000;11363;23-04-2014;
4157;Alm. Salg;550000;8088;18-09-1996;
4158;Alm. Salg;372000;4275;04-08-1995;
4159;Alm. Salg;1695000;12555;22-03-2011;
4160;Alm. Salg;700281;12505;21-02-2000;
4161;Fam. Salg;935891;6454;01-04-2011;
4162;Alm. Salg;1100000;9565;28-10-2009;
4163;Alm. Salg;1198273;9903;14-01-2000;
4164;Alm. Salg;670000;5583;24-11-2004;
4165;Alm. Salg;1550000;19375;29-03-2010;
4166;Alm. Salg;1220000;10892;27-09-2001;
4167;Alm. Salg;565000;11078;16-03-2015;
4168;Alm. Salg;1325000;11422;06-04-2006;
4169;Alm. Salg;1165000;12263;05-09-2005;
4170;Alm. Salg;525000;10500;28-09-2005;
4171;Alm. Salg;338138;7350;08-09-2004;
4172;Alm. Salg;527000;3818;18-12-1994;
4173;Alm. Salg;810000;13064;16-02-2006;
4174;Alm. Salg;175000;2651;06-07-2012;
4175;Alm. Salg;1505000;12754;25-02-2007;
4176;Alm. Salg;1456000;14000;08-05-2006;
4177;Alm. Salg;3375000;16625;24-08-2008;
4178;Alm. Salg;1295000;7275;05-05-2008;
4179;Alm. Salg;460000;7301;20-12-2000;
4180;Alm. Salg;320973;2168;02-02-1992;
4181;Alm. Salg;1000000;13888;16-12-2008;
4182;Alm. Salg;1675000;12884;12-02-2007;
4183;Alm. Salg;667004;3625;30-03-1996;
4184;Alm. Salg;625000;15625;14-05-2011;
4185;Alm. Salg;235000;1958;14-02-1995;
4186;Alm. Salg;710000;7100;07-07-1997;
4187;Alm. Salg;1350000;8035;28-10-1996;
4188;Alm. Salg;855000;7245;12-02-2004;
4189;Alm. Salg;2450000;12128;10-06-2008;
4190;Alm. Salg;765000;13660;09-06-2008;
4191;Alm. Salg;792909;8909;22-06-2000;
4192;Alm. Salg;550000;10000;21-08-2006;
4193;Alm. Salg;1350000;11637;04-09-2011;
4194;Alm. Salg;1300000;10400;30-05-2003;
4195;Alm. Salg;740000;7184;14-11-2002;
4196;Alm. Salg;20000;235;04-03-2005;
4197;Alm. Salg;1299000;7508;29-06-2001;
4198;Alm. Salg;500000;5050;02-04-2009;
4199;Alm. Salg;90000;0;09-04-1995;
4200;Alm. Salg;967000;11376;14-04-2005;
4201;Fam. Salg;977500;10861;12-02-2014;
4202;Alm. Salg;635000;10583;27-08-2015;
4203;Alm. Salg;1005000;8589;17-12-2009;
4204;Alm. Salg;1199000;11990;14-02-2006;
4205;Alm. Salg;1250000;13736;21-10-2005;
4206;Alm. Salg;826358;6031;12-08-1992;
4207;Fam. Salg;615000;3796;23-09-2001;
4208;Alm. Salg;200000;2298;04-01-1999;
4209;Alm. Salg;1200000;7228;25-11-2002;
4210;Alm. Salg;1560000;10263;14-05-2014;
4211;;560000;5833;23-05-2013;
4212;Alm. Salg;1400000;11023;06-06-2007;
4213;Alm. Salg;2000000;14925;29-06-2015;
4214;Alm. Salg;1350000;16265;28-04-2015;
4215;Alm. Salg;783750;13512;31-10-2008;
4216;Fam. Salg;228262;1108;21-06-1996;
4217;Alm. Salg;865000;11533;15-08-2014;
4218;;712500;8382;01-05-2013;
4219;Alm. Salg;687100;5631;07-11-1997;
4220;Alm. Salg;2175000;15992;17-05-2015;
4221;Alm. Salg;865000;10176;10-07-2004;
4222;Alm. Salg;1450000;9062;09-08-2012;
4223;Alm. Salg;1950000;11676;03-07-2012;
4224;Alm. Salg;215000;4300;13-09-2002;
4225;Alm. Salg;650000;0;26-02-1993;
4226;Alm. Salg;1140000;8769;18-02-2001;
4227;Alm. Salg;1385000;8656;17-02-2005;
4228;Alm. Salg;1260000;15555;30-07-2013;
4229;Alm. Salg;860000;13870;20-05-2014;
4230;Alm. Salg;595000;10258;07-05-1999;
4231;Alm. Salg;1150000;9663;09-09-2014;
4232;Alm. Salg;931000;6376;18-07-2002;
4233;Fam. Salg;800000;11428;27-05-2008;
4234;Alm. Salg;2550000;17708;02-07-2001;
4235;Alm. Salg;999000;16112;19-04-2013;
4236;Alm. Salg;870000;5058;14-05-1995;
4237;Alm. Salg;1950000;11079;30-05-2005;
4238;Alm. Salg;1950000;16250;26-06-2009;
4239;Fam. Salg;859000;13015;18-03-2015;
4240;Alm. Salg;987500;16188;22-04-2011;
4241;Alm. Salg;1038193;6612;25-02-1993;
4242;Alm. Salg;460000;4509;11-12-2002;
4243;Alm. Salg;1138651;11054;15-08-1997;
4244;Alm. Salg;180000;1440;21-11-1997;
4245;Alm. Salg;3000000;8547;06-02-2000;
4246;Alm. Salg;580000;9666;24-08-2011;
4247;Alm. Salg;745000;8465;29-07-2012;
4248;Alm. Salg;792500;5914;03-04-2000;
4249;Alm. Salg;990000;7279;08-05-2012;
4250;Alm. Salg;1461075;9487;09-03-2006;
4251;Alm. Salg;695000;7239;27-04-2004;
4252;Alm. Salg;880000;15172;25-06-2014;
4253;Alm. Salg;745000;18625;18-01-2009;
4254;Alm. Salg;1198000;8874;24-05-2013;
4255;Alm. Salg;1305000;9456;25-08-2010;
4256;Fam. Salg;430000;0;11-07-1996;
4257;Alm. Salg;2150000;14827;01-09-2011;
4258;Alm. Salg;895000;13560;21-05-2008;
4259;Alm. Salg;765000;3493;03-01-1992;
4260;Alm. Salg;489364;2471;20-03-1997;
4261;Alm. Salg;795000;8030;17-04-2012;
4262;Alm. Salg;675000;11637;23-12-2004;
4263;Alm. Salg;700000;10000;19-01-2011;
4264;;800000;6400;27-01-2012;
4265;Alm. Salg;14500000;36159;19-05-2014;
4266;Alm. Salg;865000;7792;30-01-2013;
4267;Alm. Salg;1975000;15310;01-11-2011;
4268;Alm. Salg;1720000;20235;28-02-2014;
4269;Alm. Salg;1450000;17901;26-03-2010;
4270;;537500;2621;28-11-2002;
4271;Alm. Salg;1585000;9323;02-02-2007;
4272;Alm. Salg;1100000;5851;18-04-1997;
4273;Alm. Salg;575000;5324;19-05-2011;
4274;Fam. Salg;1275000;4811;16-10-1998;
4275;Alm. Salg;127265;1043;20-04-1999;
4276;;216185;1385;16-07-1992;
4277;Alm. Salg;264901;5194;13-08-2013;
4278;Alm. Salg;1450000;10820;11-12-2010;
4279;Alm. Salg;3250000;21812;10-11-2011;
4280;Alm. Salg;1680000;15272;31-07-2009;
4281;Alm. Salg;1237500;12132;20-09-2013;
4282;Alm. Salg;270000;1491;30-04-1995;
4283;Fam. Salg;1095017;5000;28-08-2004;
4284;Alm. Salg;2100000;11052;23-10-2006;
4285;Alm. Salg;1370000;14421;31-08-2012;
4286;Alm. Salg;1153625;18911;12-03-2015;
4287;Alm. Salg;1454571;12872;12-03-2001;
4288;Alm. Salg;1510000;12796;16-04-2014;
4289;Alm. Salg;820000;4183;01-08-2009;
4290;Alm. Salg;2195000;14161;08-10-2011;
4291;Alm. Salg;1075000;12647;31-07-2010;
4292;Alm. Salg;2125000;11675;11-02-2008;
4293;Alm. Salg;2170000;15611;23-11-2006;
4294;Fam. Salg;700000;7954;12-09-2013;
4295;Alm. Salg;1325000;13383;28-07-2015;
4296;Alm. Salg;1825000;13321;06-12-2012;
4297;Alm. Salg;3350000;0;12-03-2006;
4298;Alm. Salg;620000;8493;12-08-2002;
4299;Alm. Salg;1855000;11593;26-08-2000;
4300;Alm. Salg;1048019;7380;24-01-1999;
4301;;400000;3846;25-01-1993;
4302;Alm. Salg;633000;6663;08-10-1998;
4303;Alm. Salg;325000;2355;08-08-1993;
4304;Alm. Salg;2300000;12299;28-05-2015;
4305;Alm. Salg;480000;7868;22-07-2014;
4306;Alm. Salg;3100000;22142;17-09-2012;
4307;Alm. Salg;2250000;14610;19-10-2012;
4308;Alm. Salg;525000;7191;08-02-2001;
4309;Alm. Salg;835000;6523;08-01-2006;
4310;Alm. Salg;580000;12083;11-06-2013;
4311;Alm. Salg;1249000;5526;19-03-2006;
4312;Alm. Salg;2198000;11691;06-11-2010;
4313;Fam. Salg;415000;3516;12-02-1992;
4314;;361439;5829;17-07-2009;
4315;Alm. Salg;1085000;5802;21-05-1996;
4316;Alm. Salg;1350000;12385;27-09-2007;
4317;Alm. Salg;537230;5020;12-01-2004;
4318;Alm. Salg;1415000;8039;15-07-2010;
4319;Alm. Salg;1096720;8989;07-11-1997;
4320;Alm. Salg;1130000;8014;04-12-1994;
4321;Alm. Salg;1150000;12365;28-10-2010;
4322;Alm. Salg;1600000;22222;29-04-2008;
4323;Alm. Salg;1050000;8750;07-03-2001;
4324;;1255000;10371;21-11-2008;
4325;Alm. Salg;3150000;19444;16-06-2014;
4326;Alm. Salg;1075000;20283;08-04-2015;
4327;Alm. Salg;325000;3155;15-11-2004;
4328;Alm. Salg;1125000;12931;28-10-2014;
